Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
7947,Steven Adams,OKC,20.0,213.36,115.66596,Pittsburgh,New Zealand,2013,1,12,81,3.3,4.1,0.5,3.8,0.142,0.178,0.1159999999999999,0.541,0.05,2013-14
7957,Tim Hardaway Jr.,NYK,22.0,198.12,92.98636,Michigan,USA,2013,1,24,81,10.2,1.5,0.8,-5.9,0.012,0.066,0.192,0.5539999999999999,0.059,2013-14
7962,Tony Mitchell,MIL,24.0,198.12,97.975872,Alabama,USA,Undrafted,Undrafted,Undrafted,3,2.0,0.3,0.3,3.1,0.1669999999999999,0.0,0.242,0.6,0.2,2013-14
7965,Tony Snell,CHI,22.0,200.66,90.7184,New Mexico,USA,2013,1,20,77,4.5,1.6,0.9,-4.2,0.018,0.095,0.151,0.489,0.095,2013-14
7968,Toure' Murry,NYK,24.0,195.58,88.45044,Wichita State,USA,Undrafted,Undrafted,Undrafted,51,2.7,0.9,1.0,-1.3,0.04,0.091,0.218,0.479,0.215,2013-14
7971,Peyton Siva,DET,23.0,182.88,83.91452,Louisville,USA,2013,2,56,24,2.3,0.6,1.4,-6.3,0.009,0.065,0.165,0.425,0.258,2013-14
7972,Pero Antic,ATL,31.0,210.82,117.93392,,Macedonia,Undrafted,Undrafted,Undrafted,50,7.0,4.2,1.2,3.8,0.07,0.1889999999999999,0.182,0.545,0.1,2013-14
7979,Lorenzo Brown,PHI,23.0,195.58,88.45044,North Carolina State,USA,2013,2,52,26,2.5,1.1,1.6,-3.1,0.036,0.099,0.1989999999999999,0.349,0.281,2013-14
8002,Justin Hamilton,MIA,24.0,213.36,115.66596,Louisiana State,USA,2012,2,45,8,3.3,0.9,0.0,-13.9,0.071,0.065,0.177,0.586,0.0,2013-14
8005,Kelly Olynyk,BOS,23.0,213.36,107.954896,Gonzaga,Canada,2013,1,13,70,8.7,5.2,1.6,-2.3,0.1119999999999999,0.187,0.205,0.546,0.123,2013-14
8011,Kentavious Caldwell-Pope,DET,21.0,195.58,92.98636,Georgia,USA,2013,1,8,80,5.9,2.0,0.7,-1.4,0.024,0.086,0.138,0.483,0.05,2013-14
8031,Nemanja Nedovic,GSW,23.0,190.5,87.089664,,Serbia,2013,1,30,24,1.1,0.6,0.5,-19.8,0.023,0.09,0.17,0.306,0.16,2013-14
8033,Nick Calathes,MEM,25.0,198.12,96.615096,Florida,USA,2009,2,45,71,4.9,1.9,2.9,1.9,0.025,0.113,0.177,0.506,0.273,2013-14
8041,Ognjen Kuzmic,GSW,24.0,213.36,113.851592,,Bosnia,2012,2,52,21,0.7,1.0,0.1,-27.3,0.105,0.143,0.126,0.42,0.034,2013-14
8046,Otto Porter Jr.,WAS,21.0,203.2,89.811216,Georgetown,USA,2013,1,3,37,2.1,1.5,0.3,-4.8,0.076,0.145,0.152,0.405,0.051,2013-14
8058,Nate Wolters,MIL,23.0,193.04,86.18248,South Dakota State,USA,2013,2,38,58,7.2,2.6,3.2,-1.8,0.0279999999999999,0.102,0.1669999999999999,0.486,0.2269999999999999,2013-14
8061,Mason Plumlee,BKN,24.0,210.82,106.59412,Duke,USA,2013,1,22,70,7.4,4.4,0.9,-1.3,0.094,0.1989999999999999,0.172,0.67,0.0819999999999999,2013-14
8064,Matthew Dellavedova,CLE,23.0,193.04,90.7184,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,72,4.7,1.7,2.6,3.8,0.025,0.083,0.132,0.534,0.217,2013-14
8070,Michael Carter-Williams,PHI,22.0,198.12,83.91452,Syracuse,USA,2013,1,11,70,16.7,6.2,6.3,-9.1,0.043,0.158,0.256,0.48,0.292,2013-14
8077,Mike Muscala,ATL,22.0,210.82,108.408488,Bucknell,USA,2013,2,44,20,3.8,2.6,0.4,-20.3,0.089,0.206,0.192,0.48,0.0579999999999999,2013-14
8080,Miroslav Raduljica,MIL,26.0,213.36,113.398,,Serbia,Undrafted,Undrafted,Undrafted,48,3.8,2.3,0.5,-6.1,0.129,0.136,0.172,0.603,0.084,2013-14
8097,Adonis Thomas,PHI,21.0,200.66,108.86208,Memphis,USA,Undrafted,Undrafted,Undrafted,6,2.3,0.5,0.5,10.8,0.0,0.091,0.184,0.485,0.115,2013-14
8099,Alex Len,PHX,21.0,215.9,115.66596,Maryland,Ukraine,2013,1,5,42,2.0,2.4,0.1,-5.7,0.118,0.1939999999999999,0.14,0.469,0.017,2013-14
8102,Allen Crabbe,POR,22.0,198.12,95.25432,California,USA,2013,2,31,15,2.2,0.6,0.4,1.9,0.011,0.087,0.163,0.475,0.088,2013-14
8116,Patrick Christopher,MEM,27.0,196.0,94.0,California,USA,Undrafted,Undrafted,Undrafted,4,1.5,1.5,0.0,-22.8,0.077,0.182,0.211,0.25,0.0,2014-15
8122,PJ Hairston,CHA,22.0,198.12,104.32616,North Carolina,USA,2014,1,26,45,5.6,2.0,0.5,-8.0,0.032,0.1169999999999999,0.196,0.446,0.051,2014-15
8129,Noah Vonleh,CHA,19.0,208.28,108.86208,Indiana,USA,2014,1,9,25,3.3,3.4,0.2,-13.2,0.105,0.26,0.17,0.475,0.0289999999999999,2014-15
8132,Nikola Mirotic,CHI,24.0,208.28,99.79024,,Montenegro,2011,1,23,82,10.2,4.9,1.2,6.1,0.044,0.2189999999999999,0.231,0.556,0.102,2014-15
8142,Russ Smith,MEM,24.0,182.88,74.84268,Louisville,USA,2014,2,47,12,2.5,0.5,0.7,10.4,0.015,0.078,0.251,0.488,0.216,2014-15
8149,Rodney Hood,UTA,22.0,203.2,97.52228,Duke,USA,2014,1,23,50,8.7,2.3,1.7,3.3,0.01,0.115,0.196,0.529,0.136,2014-15
8156,Nik Stauskas,SAC,21.0,198.12,92.98636,Michigan,Canada,2014,1,8,73,4.4,1.2,0.9,-7.0,0.011,0.075,0.141,0.492,0.092,2014-15
8167,Nick Johnson,HOU,22.0,190.5,91.625584,Arizona,USA,2014,2,42,28,2.6,1.4,0.4,-7.3,0.053,0.1,0.173,0.43,0.069,2014-15
8168,Markel Brown,BKN,23.0,190.5,86.18248,Oklahoma State,USA,2014,2,44,47,4.6,2.3,0.8,-0.6,0.022,0.135,0.149,0.4589999999999999,0.07,2014-15
8171,Marcus Smart,BOS,21.0,193.04,99.79024,Oklahoma State,USA,2014,1,6,67,7.8,3.3,3.1,2.5,0.037,0.1009999999999999,0.152,0.491,0.161,2014-15
8183,Lucas Nogueira,TOR,22.0,213.36,99.79024,,Brazil,2013,1,16,6,1.0,1.8,0.2,-20.7,0.067,0.45,0.1989999999999999,0.307,0.071,2014-15
8193,Larry Drew II,PHI,25.0,187.96,81.64656,UCLA,USA,Undrafted,Undrafted,Undrafted,12,3.8,1.3,3.8,-18.7,0.005,0.08,0.173,0.3879999999999999,0.381,2014-15
8194,Langston Galloway,NYK,23.0,187.96,90.7184,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,45,11.8,4.2,3.3,-9.5,0.027,0.123,0.19,0.489,0.175,2014-15
8201,Nerlens Noel,PHI,21.0,210.82,103.418976,Kentucky,USA,2013,1,6,75,9.9,8.1,1.7,-9.1,0.0819999999999999,0.207,0.173,0.493,0.099,2014-15
8206,Sean Kilpatrick,MIN,25.0,193.04,95.25432,Cincinnati,USA,Undrafted,Undrafted,Undrafted,4,5.5,1.5,1.0,7.3,0.02,0.094,0.151,0.506,0.0819999999999999,2014-15
8208,Mitch McGary,OKC,23.0,208.28,115.66596,Michigan,USA,2014,1,21,32,6.3,5.2,0.4,4.0,0.12,0.239,0.186,0.55,0.043,2014-15
8240,Bojan Bogdanovic,BKN,26.0,203.2,97.975872,,Croatia,2011,2,31,78,9.0,2.7,0.9,-4.9,0.031,0.0969999999999999,0.172,0.562,0.057,2014-15
8253,Andre Dawkins,MIA,23.0,195.58,99.336648,Duke,USA,Undrafted,Undrafted,Undrafted,4,0.8,0.5,0.3,-18.3,0.0,0.071,0.153,0.25,0.077,2014-15
8268,Travis Wear,NYK,24.0,208.28,102.0582,UCLA,USA,Undrafted,Undrafted,Undrafted,51,3.9,2.1,0.8,-5.5,0.054,0.133,0.179,0.451,0.104,2014-15
8275,Tyler Ennis,MIL,20.0,190.5,79.3786,Syracuse,Canada,2014,1,18,33,3.7,1.1,2.2,-7.8,0.018,0.081,0.203,0.411,0.278,2014-15
8277,Tyler Johnson,MIA,23.0,190.5,86.18248,Fresno State,USA,Undrafted,Undrafted,Undrafted,32,5.9,2.5,1.3,-5.0,0.027,0.121,0.165,0.506,0.115,2014-15
8284,Andrew Wiggins,MIN,20.0,203.2,90.264808,Kansas,Canada,2014,1,1,82,16.9,4.6,2.1,-10.1,0.05,0.096,0.226,0.517,0.0969999999999999,2014-15
8297,Tarik Black,LAL,23.0,210.82,116.573144,Kansas,USA,Undrafted,Undrafted,Undrafted,63,6.0,5.8,0.7,-2.8,0.131,0.2289999999999999,0.141,0.583,0.059,2014-15
8299,TJ Warren,PHX,21.0,203.2,97.52228,North Carolina State,USA,2014,1,14,40,6.1,2.1,0.6,-7.4,0.068,0.0819999999999999,0.177,0.551,0.069,2014-15
8305,Spencer Dinwiddie,DET,22.0,198.12,90.7184,Colorado,USA,2014,2,38,34,4.3,1.4,3.1,-8.7,0.009,0.1119999999999999,0.215,0.3939999999999999,0.3939999999999999,2014-15
8307,Sim Bhullar,SAC,22.0,226.06,163.29312,New Mexico State,Canada,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0.3,34.7,0.0,0.3329999999999999,0.45,0.5,0.5,2014-15
8309,Shayne Whittington,IND,24.0,210.82,113.398,Western Michigan,USA,Undrafted,Undrafted,Undrafted,20,2.9,1.5,0.3,2.9,0.103,0.198,0.247,0.547,0.094,2014-15
8316,Shabazz Napier,MIA,23.0,185.42,79.3786,Connecticut,USA,2014,1,24,51,5.1,2.2,2.5,-1.4,0.021,0.1159999999999999,0.157,0.517,0.216,2014-15
8322,Tim Frazier,POR,24.0,185.42,77.11064,,USA,Undrafted,Undrafted,Undrafted,11,5.2,2.5,5.5,-3.4,0.026,0.1009999999999999,0.173,0.406,0.361,2014-15
8324,Alex Kirk,CLE,23.0,213.36,111.13004,New Mexico,USA,Undrafted,Undrafted,Undrafted,5,0.8,0.2,0.2,-61.8,0.091,0.0,0.17,0.41,0.125,2014-15
8330,Adreian Payne,MIN,24.0,208.28,111.13004,Michigan State,USA,2014,1,15,32,6.7,5.1,0.9,-16.9,0.073,0.186,0.176,0.4429999999999999,0.067,2014-15
8331,Aaron Gordon,ORL,19.0,205.74,99.79024,Arizona,USA,2014,1,4,47,5.2,3.6,0.7,-5.6,0.064,0.171,0.156,0.517,0.064,2014-15
8342,Will Cherry,TOR,24.0,183.0,83.0,Montana,USA,Undrafted,Undrafted,Undrafted,8,1.9,0.6,1.0,-3.7,0.017,0.066,0.168,0.347,0.174,2014-15
8346,Zach LaVine,MIN,20.0,195.58,83.007336,UCLA,USA,2014,1,13,77,10.1,2.8,3.6,-14.5,0.016,0.1159999999999999,0.2239999999999999,0.515,0.25,2014-15
8349,Zoran Dragic,MIA,26.0,195.58,90.7184,,Slovenia,Undrafted,Undrafted,Undrafted,16,1.8,0.5,0.3,-15.3,0.072,0.045,0.217,0.435,0.1159999999999999,2014-15
8360,Dwight Powell,DAL,23.0,210.82,108.86208,Stanford,Canada,2014,2,45,29,3.1,1.7,0.3,-4.4,0.08,0.161,0.1669999999999999,0.552,0.0579999999999999,2014-15
8363,Drew Gordon,PHI,24.0,205.74,111.13004,New Mexico,USA,Undrafted,Undrafted,Undrafted,9,1.9,2.0,0.2,-22.9,0.0969999999999999,0.2,0.159,0.428,0.044,2014-15
8366,Elfrid Payton,ORL,21.0,193.04,83.91452,Louisiana-Lafayette,USA,2014,1,10,82,8.9,4.3,6.5,-3.4,0.047,0.111,0.182,0.456,0.314,2014-15
8367,Doug McDermott,CHI,23.0,203.2,102.0582,Creighton,USA,2014,1,11,36,3.0,1.2,0.2,-12.2,0.021,0.13,0.188,0.48,0.033,2014-15
8373,Devyn Marble,ORL,22.0,198.12,90.7184,Iowa,USA,2014,2,56,16,2.3,1.9,1.1,-1.8,0.024,0.142,0.124,0.362,0.102,2014-15
8381,Elijah Millsap,UTA,27.0,198.12,97.52228,Alabama-Birmingham,USA,Undrafted,Undrafted,Undrafted,47,5.3,3.2,1.2,5.6,0.035,0.145,0.17,0.45,0.1009999999999999,2014-15
8387,Glenn Robinson III,PHI,21.0,200.66,100.697424,Michigan,USA,2014,2,40,35,2.1,1.1,0.3,3.1,0.063,0.106,0.146,0.471,0.064,2014-15
8397,Gary Harris,DEN,20.0,193.04,95.25432,Michigan State,USA,2014,1,19,55,3.4,1.2,0.5,-12.8,0.0289999999999999,0.068,0.162,0.395,0.061,2014-15
8400,Furkan Aldemir,PHI,23.0,208.28,108.86208,,Turkey,2012,2,53,41,2.3,4.3,0.7,-10.4,0.143,0.21,0.084,0.517,0.079,2014-15
8406,Erick Green,DEN,24.0,193.04,83.91452,Virginia Tech,USA,2013,2,46,43,3.4,0.7,0.9,-11.0,0.017,0.068,0.186,0.436,0.165,2014-15
8407,Eric Moreland,SAC,23.0,208.28,98.883056,Oregon State,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0.0,36.1,0.0,0.5,0.25,1.0,0.0,2014-15
8427,Cameron Bairstow,CHI,24.0,205.74,113.398,New Mexico,Australia,2014,2,49,18,0.6,0.4,0.1,-16.5,0.111,0.0409999999999999,0.14,0.309,0.021,2014-15
8428,CJ Wilcox,LAC,24.0,195.58,88.45044,Washington,USA,2014,1,28,21,2.0,0.3,0.4,-10.9,0.011,0.062,0.223,0.527,0.151,2014-15
8432,Bryce Cotton,UTA,22.0,185.42,74.84268,Providence,USA,Undrafted,Undrafted,Undrafted,15,5.3,1.2,1.0,-0.4,0.021,0.106,0.237,0.52,0.1689999999999999,2014-15
8433,Bruno Caboclo,TOR,19.0,205.74,92.98636,,Brazil,2014,1,20,8,1.3,0.3,0.0,-60.3,0.048,0.05,0.315,0.417,0.0,2014-15
8443,Grant Jerrett,UTA,21.0,208.28,105.233344,Arizona,USA,2013,2,40,8,2.0,1.1,0.4,-22.3,0.034,0.163,0.249,0.303,0.091,2014-15
8448,David Wear,SAC,24.0,208.28,104.32616,UCLA,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.0,0.5,-67.3,0.2,0.0,0.091,0.0,0.143,2014-15
8449,David Stockton,SAC,24.0,180.34,74.84268,Gonzaga,USA,Undrafted,Undrafted,Undrafted,3,2.7,0.7,3.0,32.7,0.0,0.053,0.161,0.4629999999999999,0.3329999999999999,2014-15
8455,Dante Exum,UTA,19.0,198.12,86.18248,,Australia,2014,1,5,82,4.8,1.6,2.4,3.3,0.018,0.065,0.141,0.457,0.1689999999999999,2014-15
8460,Damjan Rudez,IND,29.0,208.28,90.7184,,Croatia,Undrafted,Undrafted,Undrafted,68,4.8,0.7,0.8,-0.7,0.008,0.042,0.1369999999999999,0.591,0.079,2014-15
8466,Cory Jefferson,BKN,24.0,205.74,98.883056,Baylor,USA,2014,2,60,50,3.7,2.9,0.3,6.8,0.1009999999999999,0.2,0.174,0.48,0.047,2014-15
8470,Clint Capela,HOU,21.0,208.28,108.86208,,Switzerland,2014,1,25,12,2.7,3.0,0.2,5.6,0.115,0.241,0.213,0.409,0.037,2014-15
8471,Cleanthony Early,NYK,24.0,203.2,99.79024,Wichita State,USA,2014,2,34,39,5.4,2.5,0.9,-13.0,0.038,0.139,0.195,0.447,0.102,2014-15
8477,Julius Randle,LAL,20.0,205.74,113.398,Kentucky,USA,2014,1,7,1,2.0,0.0,0.0,-74.1,0.0,0.0,0.17,0.258,0.0,2014-15
8486,Jordan Clarkson,LAL,23.0,195.58,83.91452,Missouri,USA,2014,2,46,59,11.9,3.2,3.5,-8.6,0.04,0.109,0.2339999999999999,0.528,0.243,2014-15
8487,Jordan Adams,MEM,20.0,195.58,94.800728,UCLA,USA,2014,1,22,30,3.1,0.9,0.5,1.3,0.039,0.084,0.195,0.489,0.1009999999999999,2014-15
8491,Johnny O'Bryant III,MIL,22.0,205.74,120.20188,Louisiana State,USA,2014,2,36,34,2.9,1.9,0.5,-13.9,0.078,0.122,0.1939999999999999,0.379,0.076,2014-15
8497,Joffrey Lauvergne,DEN,23.0,210.82,99.79024,,France,2013,2,55,24,3.9,3.2,0.5,-20.4,0.096,0.218,0.193,0.4589999999999999,0.09,2014-15
8502,Joe Ingles,UTA,27.0,203.2,97.975872,,Australia,Undrafted,Undrafted,Undrafted,79,5.0,2.2,2.3,-1.9,0.015,0.106,0.129,0.5329999999999999,0.171,2014-15
8503,Joe Harris,CLE,23.0,198.12,102.0582,Virginia,USA,2014,2,33,51,2.7,0.8,0.5,-12.1,0.016,0.083,0.142,0.537,0.083,2014-15
8507,KJ McDaniels,HOU,22.0,198.12,92.98636,Clemson,USA,2014,2,32,62,7.9,3.2,1.2,-8.6,0.049,0.113,0.192,0.494,0.095,2014-15
8513,Kyle Anderson,SAS,21.0,205.74,104.32616,UCLA,USA,2014,1,30,33,2.2,2.2,0.8,-4.8,0.017,0.21,0.135,0.389,0.1159999999999999,2014-15
8514,Kostas Papanikolaou,HOU,24.0,203.2,106.59412,,Greece,2012,2,48,43,4.2,2.7,2.0,-2.6,0.0559999999999999,0.114,0.144,0.444,0.166,2014-15
8534,Kalin Lucas,MEM,26.0,185.42,84.368112,Michigan State,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,-39.6,0.0,0.0,0.063,0.0,0.0,2014-15
8535,Jusuf Nurkic,DEN,20.0,210.82,127.00576,,Bosnia & Herzegovina,2014,1,16,62,6.9,6.2,0.8,-1.5,0.1159999999999999,0.249,0.205,0.483,0.072,2014-15
8543,Jack Cooley,UTA,24.0,205.74,111.583632,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.7,1.6,0.1,-2.2,0.115,0.205,0.165,0.432,0.019,2014-15
8544,Jabari Parker,MIL,20.0,203.2,108.86208,Duke,USA,2014,1,2,25,12.3,5.5,1.7,-5.2,0.078,0.142,0.204,0.527,0.095,2014-15
8545,Jabari Brown,LAL,22.0,195.58,97.068688,Missouri,USA,Undrafted,Undrafted,Undrafted,19,11.9,1.9,2.1,-13.4,0.006,0.071,0.186,0.547,0.113,2014-15
8547,JaMychal Green,MEM,25.0,203.2,104.32616,Alabama,USA,Undrafted,Undrafted,Undrafted,24,2.6,1.9,0.2,-7.8,0.123,0.191,0.171,0.603,0.04,2014-15
8548,JaKarr Sampson,PHI,22.0,205.74,97.068688,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,74,5.2,2.2,1.0,-11.0,0.032,0.13,0.178,0.498,0.121,2014-15
8566,James Ennis III,MIA,24.0,200.66,94.347136,Long Beach State,USA,2013,2,50,62,5.0,2.8,0.8,-0.1,0.0579999999999999,0.14,0.146,0.541,0.074,2014-15
8571,Jerrelle Benimon,DEN,23.0,203.0,111.0,,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.5,0.0,120.0,1.0,0.4,0.1669999999999999,0.0,0.0,2014-15
8576,Jerel McNeal,PHX,28.0,190.5,90.7184,Marquette,USA,Undrafted,Undrafted,Undrafted,6,1.5,0.5,0.3,-7.1,0.0,0.107,0.217,0.379,0.118,2014-15
8577,Jerami Grant,PHI,21.0,203.2,95.25432,Syracuse,USA,2014,2,39,65,6.3,3.0,1.2,-6.0,0.037,0.12,0.1639999999999999,0.47,0.095,2014-15
8590,Jarnell Stokes,MEM,21.0,205.74,119.294696,Tennessee,USA,2014,2,35,19,3.0,1.8,0.2,5.1,0.133,0.154,0.193,0.578,0.053,2014-15
8595,James Young,BOS,19.0,198.12,97.52228,Kentucky,USA,2014,1,17,31,3.4,1.4,0.4,-2.9,0.027,0.11,0.153,0.457,0.059,2014-15
8596,James Michael McAdoo,GSW,22.0,205.74,104.32616,North Carolina,USA,Undrafted,Undrafted,Undrafted,15,4.1,2.5,0.1,10.2,0.115,0.173,0.196,0.564,0.02,2014-15
8626,Frank Kaminsky,CHA,23.0,213.36,108.86208,Wisconsin,USA,2015,1,9,81,7.5,4.1,1.2,-0.4,0.044,0.171,0.17,0.513,0.095,2015-16
8638,Duje Dukan,SAC,24.0,205.74,99.79024,Wisconsin,Croatia,Undrafted,Undrafted,Undrafted,1,6.0,4.0,1.0,-18.1,0.063,0.08,0.16,0.3,0.067,2015-16
8644,Edy Tavares,ATL,24.0,220.98,117.93392,,Cabo Verde,2014,2,43,11,2.3,1.9,0.3,-3.1,0.132,0.222,0.168,0.555,0.055,2015-16
8649,Emmanuel Mudiay,DEN,20.0,195.58,90.7184,,Democratic Republic of the Congo,2015,1,7,68,12.8,3.4,5.5,-3.7,0.017,0.107,0.253,0.437,0.281,2015-16
8657,JJ O'Brien,UTA,24.0,200.66,99.79024,San Diego State,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,0.0,-48.1,0.0,0.25,0.077,0.0,0.0,2015-16
8663,Jerian Grant,NYK,23.0,193.04,88.45044,Notre Dame,USA,2015,1,19,76,5.6,1.9,2.3,-6.4,0.02,0.105,0.1889999999999999,0.479,0.236,2015-16
8673,Joe Young,IND,24.0,187.96,81.64656,Oregon,USA,2015,2,43,41,3.8,1.2,1.6,-5.1,0.017,0.123,0.24,0.428,0.261,2015-16
8682,Jonathon Simmons,SAS,26.0,198.12,88.45044,Houston,USA,Undrafted,Undrafted,Undrafted,55,6.0,1.7,1.1,7.2,0.025,0.109,0.19,0.586,0.108,2015-16
8695,Jahlil Okafor,PHI,20.0,210.82,124.7378,Duke,USA,2015,1,3,53,17.5,7.0,1.2,-16.6,0.084,0.178,0.278,0.536,0.088,2015-16
8708,Jarell Eddie,WAS,24.0,200.66,98.883056,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,26,2.4,0.9,0.2,-10.9,0.013,0.15,0.201,0.46,0.0579999999999999,2015-16
8709,Jarell Martin,MEM,22.0,208.28,108.408488,Louisiana State,USA,2015,1,25,27,5.7,3.2,0.6,-5.8,0.1,0.15,0.182,0.534,0.065,2015-16
8727,Axel Toupane,DEN,23.0,200.66,95.25432,,France,Undrafted,Undrafted,Undrafted,21,3.6,1.5,0.7,-2.1,0.032,0.087,0.125,0.49,0.068,2015-16
8732,Boban Marjanovic,SAS,27.0,220.98,131.54168,,Serbia,Undrafted,Undrafted,Undrafted,54,5.5,3.6,0.4,6.6,0.166,0.275,0.2289999999999999,0.662,0.072,2015-16
8733,Bobby Portis,CHI,21.0,210.82,104.32616,Arkansas,USA,2015,1,22,62,7.0,5.4,0.8,-7.9,0.114,0.21,0.207,0.469,0.076,2015-16
8738,Branden Dawson,LAC,23.0,198.12,102.0582,Michigan State,USA,2015,2,56,6,0.8,0.7,0.0,-24.6,0.111,0.067,0.092,0.46,0.0,2015-16
8744,Briante Weber,MIA,23.0,187.96,74.84268,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,7,4.4,3.6,3.0,-22.5,0.04,0.127,0.118,0.38,0.175,2015-16
8746,Anthony Brown,LAL,23.0,200.66,95.25432,Stanford,USA,2015,2,34,29,4.0,2.4,0.7,-4.3,0.015,0.1159999999999999,0.11,0.427,0.048,2015-16
8751,Aaron Harrison,CHA,21.0,198.12,95.25432,Kentucky,USA,Undrafted,Undrafted,Undrafted,21,0.9,0.7,0.1,2.2,0.047,0.133,0.138,0.371,0.033,2015-16
8757,Alan Williams,PHX,23.0,203.2,117.93392,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,10,2.9,3.8,0.5,-0.2,0.184,0.387,0.201,0.481,0.096,2015-16
8760,Alex Stepheson,MEM,28.0,208.28,122.46984,USC,USA,Undrafted,Undrafted,Undrafted,8,2.8,3.5,0.3,-3.8,0.2019999999999999,0.122,0.17,0.341,0.053,2015-16
8778,Bryce Dejean-Jones,NOP,23.0,198.12,92.079176,Iowa State,USA,Undrafted,Undrafted,Undrafted,14,5.6,3.4,1.1,-7.0,0.0279999999999999,0.175,0.141,0.505,0.076,2015-16
8779,Coty Clarke,BOS,23.0,200.66,102.0582,,USA,Undrafted,Undrafted,Undrafted,3,2.0,0.3,0.0,24.4,0.0,0.3329999999999999,0.363,0.75,0.0,2015-16
8781,Cristiano Felicio,CHI,23.0,208.28,124.7378,,Brazil,Undrafted,Undrafted,Undrafted,31,3.4,3.3,0.8,5.6,0.109,0.252,0.136,0.601,0.115,2015-16
8782,D'Angelo Russell,LAL,20.0,195.58,88.45044,Ohio State,USA,2015,1,2,80,13.2,3.4,3.3,-13.0,0.021,0.113,0.241,0.507,0.213,2015-16
8786,Damien Inglis,MIL,21.0,203.2,111.583632,,France,2014,2,31,20,1.8,1.6,0.5,-10.0,0.016,0.195,0.158,0.444,0.1119999999999999,2015-16
8793,Darrun Hilliard,DET,23.0,198.12,92.98636,Villanova,USA,2015,2,38,38,4.0,1.2,0.7,-0.1,0.0139999999999999,0.115,0.198,0.511,0.1169999999999999,2015-16
8801,Delon Wright,TOR,24.0,195.58,86.18248,Utah,USA,2015,1,20,27,3.8,1.4,1.1,5.2,0.04,0.136,0.226,0.54,0.226,2015-16
8806,Devin Booker,PHX,19.0,198.12,93.439952,Kentucky,USA,2015,1,13,76,13.8,2.5,2.6,-9.6,0.0139999999999999,0.083,0.231,0.535,0.162,2015-16
8814,Cameron Payne,OKC,21.0,190.5,83.91452,Murray State,USA,2015,1,14,57,5.0,1.5,1.9,-2.8,0.0139999999999999,0.121,0.206,0.49,0.241,2015-16
8827,Chris McCullough,BKN,21.0,210.82,90.7184,Syracuse,USA,2015,1,29,24,4.7,2.8,0.4,-16.1,0.074,0.145,0.16,0.47,0.038,2015-16
8829,Christian Wood,PHI,20.0,210.82,99.79024,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,17,3.6,2.2,0.2,-13.5,0.0819999999999999,0.192,0.187,0.49,0.035,2015-16
8832,Cliff Alexander,POR,20.0,203.2,108.86208,Kansas,USA,Undrafted,Undrafted,Undrafted,8,1.3,0.8,0.0,-15.1,0.087,0.118,0.151,0.5,0.0,2015-16
8838,Jordan Mickey,BOS,21.0,203.2,106.59412,Louisiana State,USA,2015,2,33,16,1.3,0.8,0.1,9.3,0.102,0.143,0.208,0.3979999999999999,0.03,2015-16
8842,Rondae Hollis-Jefferson,BKN,21.0,200.66,99.79024,Arizona,USA,2015,1,23,29,5.8,5.3,1.5,-2.9,0.067,0.1989999999999999,0.132,0.519,0.1,2015-16
8852,Salah Mejri,DAL,30.0,218.44,111.13004,,Tunisia,Undrafted,Undrafted,Undrafted,34,3.7,3.6,0.3,6.3,0.114,0.211,0.141,0.636,0.038,2015-16
8853,Sam Dekker,HOU,22.0,205.74,104.32616,Wisconsin,USA,2015,1,18,3,0.0,0.3,0.0,2.8,0.0,0.2,0.0,0.0,0.0,2015-16
8854,Sasha Kaun,CLE,31.0,210.82,117.93392,Kansas,Russia,2008,2,56,25,0.9,1.0,0.1,-3.2,0.143,0.154,0.134,0.527,0.052,2015-16
8867,Richaun Holmes,PHI,22.0,208.28,111.13004,Bowling Green,USA,2015,2,37,51,5.6,2.6,0.6,-2.5,0.099,0.121,0.175,0.564,0.073,2015-16
8871,Pat Connaughton,POR,23.0,195.58,93.439952,Notre Dame,USA,2015,2,41,34,1.1,0.9,0.3,-6.7,0.08,0.144,0.188,0.352,0.115,2015-16
8883,Rakeem Christmas,IND,24.0,205.74,113.398,Syracuse,USA,2015,2,36,1,4.0,1.0,0.0,-85.4,0.25,0.0,0.154,1.0,0.0,2015-16
8886,Rashad Vaughn,MIL,19.0,198.12,91.625584,UNLV,USA,2015,1,17,70,3.1,1.3,0.6,-6.8,0.012,0.086,0.133,0.3979999999999999,0.055,2015-16
